datetime,month,hour,irradiance_w_m2,ambient_temp_c,panel_temp_c,power_output_kw,electricity_price_kwh
2024-10-10 08:00:00,10,8,718.79,12.1,32.1,6.285,0.107
2024-10-10 09:00:00,10,9,727.53,16.91,36.91,6.236,0.129
2024-10-10 10:00:00,10,10,773.54,19.2,39.2,6.567,0.119
2024-10-10 11:00:00,10,11,784.87,17.54,37.54,6.709,0.13
2024-10-10 12:00:00,10,12,819.62,13.46,33.46,7.127,0.193
2024-10-10 13:00:00,10,13,801.88,15.66,35.66,6.909,0.183
2024-10-10 14:00:00,10,14,787.61,16.85,36.85,6.752,0.159
2024-10-10 15:00:00,10,15,737.62,19.58,39.58,6.251,0.169
2024-10-10 16:00:00,10,16,704.72,18.21,38.21,6.007,0.2
2024-10-10 17:00:00,10,17,658.01,12.11,32.11,5.754,0.195
2024-10-10 18:00:00,10,18,615.88,12.42,32.42,5.378,0.19
2024-10-10 19:00:00,10,19,0,9.79,9.79,0,0.096
2024-10-10 20:00:00,10,20,0,5.67,5.67,0,0.093
2024-10-10 21:00:00,10,21,0,10.32,10.32,0,0.085
2024-10-10 22:00:00,10,22,0,11.84,11.84,0,0.09
2024-10-10 23:00:00,10,23,0,6.05,6.05,0,0.085
2024-10-11 00:00:00,10,0,0,9.86,9.86,0,0.086
2024-10-11 01:00:00,10,1,0,13.57,13.57,0,0.099
2024-10-11 02:00:00,10,2,0,12.72,12.72,0,0.093
2024-10-11 03:00:00,10,3,0,8.24,8.24,0,0.08
2024-10-11 04:00:00,10,4,0,11.6,11.6,0,0.084
2024-10-11 05:00:00,10,5,0,8.85,8.85,0,0.088
2024-10-11 06:00:00,10,6,611.38,10.57,30.57,5.38,0.12
2024-10-11 07:00:00,10,7,664.89,12.29,32.29,5.809,0.114
2024-10-11 08:00:00,10,8,682.53,13.65,33.65,5.93,0.122
2024-10-11 09:00:00,10,9,723.22,17.91,37.91,6.173,0.11
2024-10-11 10:00:00,10,10,785.18,15.69,35.69,6.765,0.128
2024-10-11 11:00:00,10,11,787.92,16.6,36.6,6.762,0.113
2024-10-11 12:00:00,10,12,782.88,17.2,37.2,6.702,0.178
2024-10-11 13:00:00,10,13,786.87,19.18,39.18,6.68,0.171
2024-10-11 14:00:00,10,14,790.54,10.17,30.17,6.968,0.155
2024-10-11 15:00:00,10,15,745.12,17.21,37.21,6.379,0.161
2024-10-11 16:00:00,10,16,701.88,13.21,33.21,6.11,0.168
2024-10-11 17:00:00,10,17,650.85,11.85,31.85,5.697,0.15
2024-10-11 18:00:00,10,18,590.14,11.37,31.37,5.176,0.172
2024-10-11 19:00:00,10,19,0,6.58,6.58,0,0.08
2024-10-11 20:00:00,10,20,0,11.23,11.23,0,0.093
2024-10-11 21:00:00,10,21,0,5.96,5.96,0,0.095
2024-10-11 22:00:00,10,22,0,5.9,5.9,0,0.086
2024-10-11 23:00:00,10,23,0,14.41,14.41,0,0.091
2024-10-12 00:00:00,10,0,0,12.52,12.52,0,0.089
2024-10-12 01:00:00,10,1,0,14.47,14.47,0,0.088
2024-10-12 02:00:00,10,2,0,10.32,10.32,0,0.093
2024-10-12 03:00:00,10,3,0,9.06,9.06,0,0.091
2024-10-12 04:00:00,10,4,0,10.23,10.23,0,0.084
2024-10-12 05:00:00,10,5,0,6.65,6.65,0,0.09
2024-10-12 06:00:00,10,6,69.59,14.84,34.84,0.602,0.118
2024-10-12 07:00:00,10,7,82.36,17.7,37.7,0.704,0.12
2024-10-12 08:00:00,10,8,73.96,16.75,36.75,0.634,0.129
2024-10-12 09:00:00,10,9,217.06,16.95,36.95,1.86,0.116
2024-10-12 10:00:00,10,10,161.55,14.75,34.75,1.397,0.111
2024-10-12 11:00:00,10,11,227.8,18.41,38.41,1.94,0.128
2024-10-12 12:00:00,10,12,224.02,16.85,36.85,1.921,0.185
2024-10-12 13:00:00,10,13,97.61,13.09,33.09,0.85,0.155
2024-10-12 14:00:00,10,14,128.17,17.7,37.7,1.095,0.159
2024-10-12 15:00:00,10,15,173.81,19.54,39.54,1.473,0.189
2024-10-12 16:00:00,10,16,95.44,16.37,36.37,0.82,0.156
2024-10-12 17:00:00,10,17,80.96,10.46,30.46,0.713,0.153
2024-10-12 18:00:00,10,18,152.95,18.42,38.42,1.303,0.174
2024-10-12 19:00:00,10,19,0,8.78,8.78,0,0.1
2024-10-12 20:00:00,10,20,0,10.63,10.63,0,0.089
2024-10-12 21:00:00,10,21,0,14.22,14.22,0,0.09
2024-10-12 22:00:00,10,22,0,12.11,12.11,0,0.08
2024-10-12 23:00:00,10,23,0,9.21,9.21,0,0.091
2024-10-13 00:00:00,10,0,0,8.96,8.96,0,0.086
2024-10-13 01:00:00,10,1,0,11.65,11.65,0,0.089
2024-10-13 02:00:00,10,2,0,9.01,9.01,0,0.091
2024-10-13 03:00:00,10,3,0,10.93,10.93,0,0.098
2024-10-13 04:00:00,10,4,0,13.85,13.85,0,0.082
2024-10-13 05:00:00,10,5,0,13.16,13.16,0,0.088
2024-10-13 06:00:00,10,6,442.88,13.48,33.48,3.851,0.101
2024-10-13 07:00:00,10,7,395.36,18.58,38.58,3.365,0.112
2024-10-13 08:00:00,10,8,517.86,13.53,33.53,4.502,0.114
2024-10-13 09:00:00,10,9,554.45,10.38,30.38,4.883,0.129
2024-10-13 10:00:00,10,10,559.25,15.65,35.65,4.819,0.129
2024-10-13 11:00:00,10,11,493.35,14.41,34.41,4.273,0.119
2024-10-13 12:00:00,10,12,501.98,16.5,36.5,4.31,0.185
2024-10-13 13:00:00,10,13,508.57,12.23,32.23,4.445,0.185
2024-10-13 14:00:00,10,14,575.11,15.94,35.94,4.95,0.159
2024-10-13 15:00:00,10,15,468.8,13.5,33.5,4.076,0.158
2024-10-13 16:00:00,10,16,448.89,14.14,34.14,3.892,0.165
2024-10-13 17:00:00,10,17,502.29,19.87,39.87,4.252,0.181
2024-10-13 18:00:00,10,18,434.49,19.16,39.16,3.689,0.178
2024-10-13 19:00:00,10,19,0,10.7,10.7,0,0.087
2024-10-13 20:00:00,10,20,0,8.93,8.93,0,0.098
2024-10-13 21:00:00,10,21,0,9.14,9.14,0,0.089
2024-10-13 22:00:00,10,22,0,7.99,7.99,0,0.087
2024-10-13 23:00:00,10,23,0,7.62,7.62,0,0.098
2024-10-14 00:00:00,10,0,0,14.23,14.23,0,0.095
2024-10-14 01:00:00,10,1,0,8.07,8.07,0,0.085
2024-10-14 02:00:00,10,2,0,5.73,5.73,0,0.098
2024-10-14 03:00:00,10,3,0,11.12,11.12,0,0.088
2024-10-14 04:00:00,10,4,0,14.28,14.28,0,0.092
2024-10-14 05:00:00,10,5,0,12.53,12.53,0,0.085
2024-10-14 06:00:00,10,6,614.31,17.06,37.06,5.262,0.108
2024-10-14 07:00:00,10,7,640.82,14.51,34.51,5.548,0.126
2024-10-14 08:00:00,10,8,690.55,18.77,38.77,5.873,0.116
2024-10-14 09:00:00,10,9,747.72,16.76,36.76,6.413,0.117
2024-10-14 10:00:00,10,10,755.11,11.46,31.46,6.62,0.11
2024-10-14 11:00:00,10,11,797.4,14.2,34.2,6.912,0.114
2024-10-14 12:00:00,10,12,819.53,19.35,39.35,6.952,0.183
2024-10-14 13:00:00,10,13,804.01,15.33,35.33,6.937,0.176
2024-10-14 14:00:00,10,14,763.99,18.58,38.58,6.502,0.162
2024-10-14 15:00:00,10,15,721.74,11.04,31.04,6.339,0.195
2024-10-14 16:00:00,10,16,685.16,15.71,35.71,5.902,0.185
2024-10-14 17:00:00,10,17,650.91,11.15,31.15,5.714,0.152
2024-10-14 18:00:00,10,18,615.97,13.27,33.27,5.36,0.176
2024-10-14 19:00:00,10,19,0,6.93,6.93,0,0.093
2024-10-14 20:00:00,10,20,0,12.84,12.84,0,0.087
2024-10-14 21:00:00,10,21,0,9.73,9.73,0,0.092
2024-10-14 22:00:00,10,22,0,13.59,13.59,0,0.083
2024-10-14 23:00:00,10,23,0,7.44,7.44,0,0.081
2024-10-15 00:00:00,10,0,0,7.78,7.78,0,0.089
2024-10-15 01:00:00,10,1,0,8.04,8.04,0,0.099
2024-10-15 02:00:00,10,2,0,6.48,6.48,0,0.092
2024-10-15 03:00:00,10,3,0,10.67,10.67,0,0.096
2024-10-15 04:00:00,10,4,0,6.41,6.41,0,0.095
2024-10-15 05:00:00,10,5,0,8.56,8.56,0,0.083
2024-10-15 06:00:00,10,6,609.35,11.15,31.15,5.349,0.114
2024-10-15 07:00:00,10,7,666.34,18.58,38.58,5.671,0.116
2024-10-15 08:00:00,10,8,687.61,15.95,35.95,5.917,0.117
2024-10-15 09:00:00,10,9,755.0,16.28,36.28,6.488,0.129
2024-10-15 10:00:00,10,10,770.41,15.55,35.55,6.641,0.124
2024-10-15 11:00:00,10,11,797.56,19.23,39.23,6.77,0.128
2024-10-15 12:00:00,10,12,794.42,12.61,32.61,6.932,0.165
2024-10-15 13:00:00,10,13,786.28,12.59,32.59,6.862,0.169
2024-10-15 14:00:00,10,14,762.12,10.85,30.85,6.699,0.177
2024-10-15 15:00:00,10,15,756.82,13.71,33.71,6.574,0.165
2024-10-15 16:00:00,10,16,713.15,11.84,31.84,6.243,0.158
2024-10-15 17:00:00,10,17,637.19,16.71,36.71,5.466,0.193
2024-10-15 18:00:00,10,18,598.3,11.95,31.95,5.235,0.159
2024-10-15 19:00:00,10,19,0,9.07,9.07,0,0.093
2024-10-15 20:00:00,10,20,0,5.19,5.19,0,0.085
2024-10-15 21:00:00,10,21,0,9.51,9.51,0,0.092
2024-10-15 22:00:00,10,22,0,10.04,10.04,0,0.094
2024-10-15 23:00:00,10,23,0,13.01,13.01,0,0.088
2024-10-16 00:00:00,10,0,0,13.22,13.22,0,0.097
2024-10-16 01:00:00,10,1,0,5.33,5.33,0,0.096
2024-10-16 02:00:00,10,2,0,14.89,14.89,0,0.093
2024-10-16 03:00:00,10,3,0,12.11,12.11,0,0.098
2024-10-16 04:00:00,10,4,0,10.69,10.69,0,0.086
2024-10-16 05:00:00,10,5,0,12.53,12.53,0,0.099
2024-10-16 06:00:00,10,6,612.19,11.53,31.53,5.366,0.103
2024-10-16 07:00:00,10,7,651.26,16.63,36.63,5.589,0.127
2024-10-16 08:00:00,10,8,690.54,10.64,30.64,6.075,0.13
2024-10-16 09:00:00,10,9,755.08,13.02,33.02,6.578,0.102
2024-10-16 10:00:00,10,10,784.96,12.28,32.28,6.859,0.125
2024-10-16 11:00:00,10,11,779.72,19.47,39.47,6.611,0.124
2024-10-16 12:00:00,10,12,791.21,16.1,36.1,6.805,0.17
2024-10-16 13:00:00,10,13,803.25,11.81,31.81,7.032,0.186
2024-10-16 14:00:00,10,14,783.56,17.54,37.54,6.698,0.16
2024-10-16 15:00:00,10,15,761.18,11.33,31.33,6.677,0.181
2024-10-16 16:00:00,10,16,685.45,12.34,32.34,5.988,0.157
2024-10-16 17:00:00,10,17,671.42,14.01,34.01,5.825,0.161
2024-10-16 18:00:00,10,18,589.19,18.78,38.78,5.01,0.161
2024-10-16 19:00:00,10,19,0,7.54,7.54,0,0.089
2024-10-16 20:00:00,10,20,0,5.68,5.68,0,0.094
2024-10-16 21:00:00,10,21,0,11.7,11.7,0,0.089
2024-10-16 22:00:00,10,22,0,9.56,9.56,0,0.099
2024-10-16 23:00:00,10,23,0,5.11,5.11,0,0.097
2024-10-17 00:00:00,10,0,0,6.42,6.42,0,0.09
2024-10-17 01:00:00,10,1,0,11.1,11.1,0,0.095
2024-10-17 02:00:00,10,2,0,8.15,8.15,0,0.098
2024-10-17 03:00:00,10,3,0,5.57,5.57,0,0.086
2024-10-17 04:00:00,10,4,0,8.7,8.7,0,0.081
2024-10-17 05:00:00,10,5,0,14.42,14.42,0,0.083
2024-10-17 06:00:00,10,6,603.27,12.31,32.31,5.271,0.123
2024-10-17 07:00:00,10,7,638.59,18.16,38.16,5.445,0.101
2024-10-17 08:00:00,10,8,716.72,12.71,32.71,6.252,0.124
2024-10-17 09:00:00,10,9,743.03,10.47,30.47,6.541,0.114
2024-10-17 10:00:00,10,10,785.19,19.47,39.47,6.658,0.124
2024-10-17 11:00:00,10,11,809.88,17.97,37.97,6.911,0.1
2024-10-17 12:00:00,10,12,786.52,14.54,34.54,6.809,0.158
2024-10-17 13:00:00,10,13,784.89,17.97,37.97,6.698,0.194
2024-10-17 14:00:00,10,14,785.78,10.58,30.58,6.914,0.186
2024-10-17 15:00:00,10,15,731.78,19.16,39.16,6.213,0.194
2024-10-17 16:00:00,10,16,711.05,14.63,34.63,6.153,0.155
2024-10-17 17:00:00,10,17,657.45,19.17,39.17,5.582,0.185
2024-10-17 18:00:00,10,18,590.42,13.21,33.21,5.139,0.155
2024-10-17 19:00:00,10,19,0,12.87,12.87,0,0.092
2024-10-17 20:00:00,10,20,0,13.62,13.62,0,0.099
2024-10-17 21:00:00,10,21,0,5.5,5.5,0,0.087
2024-10-17 22:00:00,10,22,0,10.42,10.42,0,0.091
2024-10-17 23:00:00,10,23,0,14.2,14.2,0,0.083
2024-10-18 00:00:00,10,0,0,11.78,11.78,0,0.093
2024-10-18 01:00:00,10,1,0,8.39,8.39,0,0.097
2024-10-18 02:00:00,10,2,0,5.64,5.64,0,0.083
2024-10-18 03:00:00,10,3,0,10.99,10.99,0,0.096
2024-10-18 04:00:00,10,4,0,10.85,10.85,0,0.094
2024-10-18 05:00:00,10,5,0,8.85,8.85,0,0.095
2024-10-18 06:00:00,10,6,390.57,12.82,32.82,3.405,0.115
2024-10-18 07:00:00,10,7,514.52,17.39,37.39,4.401,0.115
2024-10-18 08:00:00,10,8,483.19,16.27,36.27,4.153,0.123
2024-10-18 09:00:00,10,9,472.48,10.76,30.76,4.154,0.104
2024-10-18 10:00:00,10,10,471.21,10.86,30.86,4.142,0.116
2024-10-18 11:00:00,10,11,482.57,19.66,39.66,4.088,0.121
2024-10-18 12:00:00,10,12,568.45,19.83,39.83,4.813,0.19
2024-10-18 13:00:00,10,13,483.84,17.43,37.43,4.138,0.196
2024-10-18 14:00:00,10,14,475.36,19.76,39.76,4.026,0.193
2024-10-18 15:00:00,10,15,516.73,18.63,38.63,4.397,0.185
2024-10-18 16:00:00,10,16,550.55,17.98,37.98,4.698,0.18
2024-10-18 17:00:00,10,17,467.67,13.53,33.53,4.066,0.181
2024-10-18 18:00:00,10,18,402.6,12.52,32.52,3.514,0.18
2024-10-18 19:00:00,10,19,0,12.35,12.35,0,0.098
2024-10-18 20:00:00,10,20,0,6.09,6.09,0,0.082
2024-10-18 21:00:00,10,21,0,6.76,6.76,0,0.098
2024-10-18 22:00:00,10,22,0,14.45,14.45,0,0.095
2024-10-18 23:00:00,10,23,0,7.5,7.5,0,0.091
2024-10-19 00:00:00,10,0,0,6.82,6.82,0,0.08
2024-10-19 01:00:00,10,1,0,13.57,13.57,0,0.083
2024-10-19 02:00:00,10,2,0,6.13,6.13,0,0.084
2024-10-19 03:00:00,10,3,0,11.79,11.79,0,0.094
2024-10-19 04:00:00,10,4,0,7.61,7.61,0,0.098
2024-10-19 05:00:00,10,5,0,8.83,8.83,0,0.099
2024-10-19 06:00:00,10,6,609.6,19.09,39.09,5.177,0.1
2024-10-19 07:00:00,10,7,639.58,15.4,35.4,5.517,0.129
2024-10-19 08:00:00,10,8,697.71,12.94,32.94,6.08,0.127
2024-10-19 09:00:00,10,9,741.51,10.19,30.19,6.535,0.116
2024-10-19 10:00:00,10,10,776.41,15.09,35.09,6.706,0.11
2024-10-19 11:00:00,10,11,774.02,12.71,32.71,6.751,0.105
2024-10-19 12:00:00,10,12,804.55,18.6,38.6,6.847,0.169
2024-10-19 13:00:00,10,13,787.16,15.07,35.07,6.799,0.181
2024-10-19 14:00:00,10,14,760.78,18.75,38.75,6.47,0.184
2024-10-19 15:00:00,10,15,746.38,14.97,34.97,6.45,0.195
2024-10-19 16:00:00,10,16,705.39,13.97,33.97,6.121,0.16
2024-10-19 17:00:00,10,17,655.67,19.48,39.48,5.559,0.166
2024-10-19 18:00:00,10,18,587.4,12.33,32.33,5.132,0.196
2024-10-19 19:00:00,10,19,0,9.74,9.74,0,0.096
2024-10-19 20:00:00,10,20,0,6.6,6.6,0,0.087
2024-10-19 21:00:00,10,21,0,6.54,6.54,0,0.088
2024-10-19 22:00:00,10,22,0,13.86,13.86,0,0.087
2024-10-19 23:00:00,10,23,0,5.84,5.84,0,0.096
2024-10-20 00:00:00,10,0,0,6.34,6.34,0,0.093
2024-10-20 01:00:00,10,1,0,10.73,10.73,0,0.099
2024-10-20 02:00:00,10,2,0,6.51,6.51,0,0.086
2024-10-20 03:00:00,10,3,0,5.71,5.71,0,0.098
2024-10-20 04:00:00,10,4,0,14.55,14.55,0,0.095
2024-10-20 05:00:00,10,5,0,7.18,7.18,0,0.083
2024-10-20 06:00:00,10,6,610.3,13.18,33.18,5.313,0.121
2024-10-20 07:00:00,10,7,649.2,14.02,34.02,5.632,0.114
2024-10-20 08:00:00,10,8,686.17,17.2,37.2,5.874,0.112
2024-10-20 09:00:00,10,9,750.33,18.27,38.27,6.395,0.12
2024-10-20 10:00:00,10,10,754.91,19.54,39.54,6.399,0.111
2024-10-20 11:00:00,10,11,783.55,13.35,33.35,6.816,0.115
2024-10-20 12:00:00,10,12,802.05,16.46,36.46,6.887,0.155
2024-10-20 13:00:00,10,13,777.46,12.05,32.05,6.8,0.183
2024-10-20 14:00:00,10,14,754.82,17.6,37.6,6.451,0.164
2024-10-20 15:00:00,10,15,755.46,15.34,35.34,6.518,0.185
2024-10-20 16:00:00,10,16,712.76,11.57,31.57,6.246,0.154
2024-10-20 17:00:00,10,17,635.54,18.51,38.51,5.411,0.191
2024-10-20 18:00:00,10,18,594.88,17.82,37.82,5.079,0.165
2024-10-20 19:00:00,10,19,0,11.63,11.63,0,0.098
2024-10-20 20:00:00,10,20,0,12.11,12.11,0,0.091
2024-10-20 21:00:00,10,21,0,13.7,13.7,0,0.091
2024-10-20 22:00:00,10,22,0,10.36,10.36,0,0.1
2024-10-20 23:00:00,10,23,0,7.98,7.98,0,0.08
2024-10-21 00:00:00,10,0,0,12.64,12.64,0,0.082
2024-10-21 01:00:00,10,1,0,8.27,8.27,0,0.091
2024-10-21 02:00:00,10,2,0,5.58,5.58,0,0.086
2024-10-21 03:00:00,10,3,0,8.06,8.06,0,0.083
2024-10-21 04:00:00,10,4,0,13.37,13.37,0,0.08
2024-10-21 05:00:00,10,5,0,12.95,12.95,0,0.084
2024-10-21 06:00:00,10,6,469.87,19.28,39.28,3.987,0.115
2024-10-21 07:00:00,10,7,453.69,16.38,36.38,3.897,0.125
2024-10-21 08:00:00,10,8,528.63,15.21,35.21,4.563,0.129
2024-10-21 09:00:00,10,9,486.63,16.38,36.38,4.18,0.126
2024-10-21 10:00:00,10,10,583.78,17.49,37.49,4.992,0.104
2024-10-21 11:00:00,10,11,496.42,14.35,34.35,4.301,0.109
2024-10-21 12:00:00,10,12,577.68,11.8,31.8,5.058,0.186
2024-10-21 13:00:00,10,13,498.89,14.36,34.36,4.322,0.154
2024-10-21 14:00:00,10,14,511.19,11.83,31.83,4.475,0.153
2024-10-21 15:00:00,10,15,535.56,12.84,32.84,4.669,0.177
2024-10-21 16:00:00,10,16,435.79,17.96,37.96,3.719,0.187
2024-10-21 17:00:00,10,17,510.6,19.38,39.38,4.331,0.178
2024-10-21 18:00:00,10,18,463.9,18.62,38.62,3.948,0.155
2024-10-21 19:00:00,10,19,0,13.63,13.63,0,0.089
2024-10-21 20:00:00,10,20,0,13.25,13.25,0,0.088
2024-10-21 21:00:00,10,21,0,11.09,11.09,0,0.1
2024-10-21 22:00:00,10,22,0,7.78,7.78,0,0.094
2024-10-21 23:00:00,10,23,0,5.97,5.97,0,0.083
2024-10-22 00:00:00,10,0,0,11.98,11.98,0,0.082
2024-10-22 01:00:00,10,1,0,10.5,10.5,0,0.081
2024-10-22 02:00:00,10,2,0,13.75,13.75,0,0.088
2024-10-22 03:00:00,10,3,0,5.21,5.21,0,0.094
2024-10-22 04:00:00,10,4,0,6.68,6.68,0,0.08
2024-10-22 05:00:00,10,5,0,5.05,5.05,0,0.099
2024-10-22 06:00:00,10,6,601.57,17.48,37.48,5.144,0.106
2024-10-22 07:00:00,10,7,666.68,13.96,33.96,5.785,0.1
2024-10-22 08:00:00,10,8,693.07,16.32,36.32,5.955,0.105
2024-10-22 09:00:00,10,9,742.6,12.44,32.44,6.484,0.107
2024-10-22 10:00:00,10,10,790.62,17.1,37.1,6.771,0.117
2024-10-22 11:00:00,10,11,789.9,11.62,31.62,6.921,0.124
2024-10-22 12:00:00,10,12,811.13,11.71,31.71,7.104,0.188
2024-10-22 13:00:00,10,13,791.23,10.62,30.62,6.961,0.177
2024-10-22 14:00:00,10,14,786.11,14.32,34.32,6.811,0.188
2024-10-22 15:00:00,10,15,755.73,19.34,39.34,6.412,0.159
2024-10-22 16:00:00,10,16,715.58,15.56,35.56,6.168,0.194
2024-10-22 17:00:00,10,17,667.48,15.02,35.02,5.767,0.184
2024-10-22 18:00:00,10,18,588.15,18.83,38.83,5.001,0.191
2024-10-22 19:00:00,10,19,0,9.08,9.08,0,0.095
2024-10-22 20:00:00,10,20,0,10.06,10.06,0,0.093
2024-10-22 21:00:00,10,21,0,13.83,13.83,0,0.099
2024-10-22 22:00:00,10,22,0,14.13,14.13,0,0.095
2024-10-22 23:00:00,10,23,0,12.68,12.68,0,0.084
2024-10-23 00:00:00,10,0,0,9.55,9.55,0,0.085
2024-10-23 01:00:00,10,1,0,10.52,10.52,0,0.099
2024-10-23 02:00:00,10,2,0,6.09,6.09,0,0.099
2024-10-23 03:00:00,10,3,0,6.9,6.9,0,0.093
2024-10-23 04:00:00,10,4,0,12.91,12.91,0,0.084
2024-10-23 05:00:00,10,5,0,7.26,7.26,0,0.092
2024-10-23 06:00:00,10,6,601.62,10.99,30.99,5.285,0.115
2024-10-23 07:00:00,10,7,645.74,19.71,39.71,5.47,0.106
2024-10-23 08:00:00,10,8,709.13,17.37,37.37,6.066,0.102
2024-10-23 09:00:00,10,9,749.75,14.77,34.77,6.484,0.123
2024-10-23 10:00:00,10,10,754.0,19.41,39.41,6.395,0.129
2024-10-23 11:00:00,10,11,788.61,14.82,34.82,6.819,0.12
2024-10-23 12:00:00,10,12,805.17,14.22,34.22,6.979,0.169
2024-10-23 13:00:00,10,13,773.44,15.82,35.82,6.66,0.195
2024-10-23 14:00:00,10,14,757.22,15.38,35.38,6.532,0.183
2024-10-23 15:00:00,10,15,752.23,12.66,32.66,6.563,0.181
2024-10-23 16:00:00,10,16,697.78,14.67,34.67,6.037,0.17
2024-10-23 17:00:00,10,17,651.89,14.61,34.61,5.642,0.156
2024-10-23 18:00:00,10,18,596.76,19.7,39.7,5.055,0.193
2024-10-23 19:00:00,10,19,0,11.43,11.43,0,0.091
2024-10-23 20:00:00,10,20,0,7.99,7.99,0,0.093
2024-10-23 21:00:00,10,21,0,6.78,6.78,0,0.094
2024-10-23 22:00:00,10,22,0,14.91,14.91,0,0.096
2024-10-23 23:00:00,10,23,0,6.51,6.51,0,0.088
2024-10-24 00:00:00,10,0,0,8.69,8.69,0,0.099
2024-10-24 01:00:00,10,1,0,8.99,8.99,0,0.088
2024-10-24 02:00:00,10,2,0,6.71,6.71,0,0.097
2024-10-24 03:00:00,10,3,0,10.75,10.75,0,0.082
2024-10-24 04:00:00,10,4,0,8.24,8.24,0,0.084
2024-10-24 05:00:00,10,5,0,11.17,11.17,0,0.092
2024-10-24 06:00:00,10,6,586.5,18.91,38.91,4.985,0.11
2024-10-24 07:00:00,10,7,658.61,16.02,36.02,5.666,0.119
2024-10-24 08:00:00,10,8,697.77,10.09,30.09,6.152,0.109
2024-10-24 09:00:00,10,9,755.89,11.37,31.37,6.63,0.101
2024-10-24 10:00:00,10,10,772.21,12.68,32.68,6.736,0.123
2024-10-24 11:00:00,10,11,796.8,14.12,34.12,6.91,0.13
2024-10-24 12:00:00,10,12,797.51,10.63,30.63,7.016,0.181
2024-10-24 13:00:00,10,13,795.68,14.84,34.84,6.879,0.178
2024-10-24 14:00:00,10,14,765.48,15.95,35.95,6.588,0.184
2024-10-24 15:00:00,10,15,735.5,12.55,32.55,6.42,0.181
2024-10-24 16:00:00,10,16,696.23,15.71,35.71,5.998,0.154
2024-10-24 17:00:00,10,17,663.87,15.09,35.09,5.734,0.19
2024-10-24 18:00:00,10,18,584.5,18.47,38.47,4.977,0.173
2024-10-24 19:00:00,10,19,0,7.89,7.89,0,0.089
2024-10-24 20:00:00,10,20,0,14.44,14.44,0,0.087
2024-10-24 21:00:00,10,21,0,8.99,8.99,0,0.092
2024-10-24 22:00:00,10,22,0,13.08,13.08,0,0.082
2024-10-24 23:00:00,10,23,0,8.81,8.81,0,0.096
2024-10-25 00:00:00,10,0,0,10.34,10.34,0,0.085
2024-10-25 01:00:00,10,1,0,8.16,8.16,0,0.096
2024-10-25 02:00:00,10,2,0,6.67,6.67,0,0.093
2024-10-25 03:00:00,10,3,0,13.06,13.06,0,0.098
2024-10-25 04:00:00,10,4,0,8.27,8.27,0,0.083
2024-10-25 05:00:00,10,5,0,13.36,13.36,0,0.1
2024-10-25 06:00:00,10,6,585.58,11.64,31.64,5.13,0.114
2024-10-25 07:00:00,10,7,643.36,13.97,33.97,5.583,0.118
2024-10-25 08:00:00,10,8,713.59,10.61,30.61,6.278,0.105
2024-10-25 09:00:00,10,9,731.53,15.35,35.35,6.311,0.116
2024-10-25 10:00:00,10,10,753.23,17.7,37.7,6.435,0.126
2024-10-25 11:00:00,10,11,780.78,15.73,35.73,6.725,0.12
2024-10-25 12:00:00,10,12,799.3,10.41,30.41,7.038,0.183
2024-10-25 13:00:00,10,13,782.66,15.41,35.41,6.751,0.18
2024-10-25 14:00:00,10,14,786.54,14.74,34.74,6.803,0.187
2024-10-25 15:00:00,10,15,735.33,11.06,31.06,6.458,0.199
2024-10-25 16:00:00,10,16,685.98,12.37,32.37,5.992,0.198
2024-10-25 17:00:00,10,17,668.37,17.88,37.88,5.705,0.152
2024-10-25 18:00:00,10,18,607.19,12.13,32.13,5.309,0.186
2024-10-25 19:00:00,10,19,0,12.6,12.6,0,0.088
2024-10-25 20:00:00,10,20,0,10.92,10.92,0,0.097
2024-10-25 21:00:00,10,21,0,10.96,10.96,0,0.093
2024-10-25 22:00:00,10,22,0,5.17,5.17,0,0.099
2024-10-25 23:00:00,10,23,0,8.57,8.57,0,0.086
2024-10-26 00:00:00,10,0,0,10.58,10.58,0,0.095
2024-10-26 01:00:00,10,1,0,6.92,6.92,0,0.089
2024-10-26 02:00:00,10,2,0,10.41,10.41,0,0.097
2024-10-26 03:00:00,10,3,0,14.91,14.91,0,0.089
2024-10-26 04:00:00,10,4,0,10.69,10.69,0,0.09
2024-10-26 05:00:00,10,5,0,9.8,9.8,0,0.094
2024-10-26 06:00:00,10,6,374.2,10.2,30.2,3.298,0.114
2024-10-26 07:00:00,10,7,474.84,14.14,34.14,4.117,0.101
2024-10-26 08:00:00,10,8,525.02,11.13,31.13,4.609,0.113
2024-10-26 09:00:00,10,9,463.07,18.89,38.89,3.936,0.107
2024-10-26 10:00:00,10,10,510.78,19.19,39.19,4.336,0.129
2024-10-26 11:00:00,10,11,570.35,11.32,31.32,5.003,0.101
2024-10-26 12:00:00,10,12,586.44,14.84,34.84,5.07,0.198
2024-10-26 13:00:00,10,13,623.3,15.59,35.59,5.372,0.191
2024-10-26 14:00:00,10,14,510.45,13.74,33.74,4.433,0.152
2024-10-26 15:00:00,10,15,560.24,11.42,31.42,4.913,0.156
2024-10-26 16:00:00,10,16,505.58,19.1,39.1,4.294,0.172
2024-10-26 17:00:00,10,17,432.17,14.78,34.78,3.737,0.171
2024-10-26 18:00:00,10,18,472.67,11.78,31.78,4.139,0.159
2024-10-26 19:00:00,10,19,0,11.09,11.09,0,0.087
